"","Year","sum_flow","mig_year","win_flow","win_flow_CV","sum_air","win_air","spr_air","spr_dis","RIS_flow_juv","RIS_temp_juv","UC_spill_pct_juv","RIS_flow_ad","RIS_temp_ad","McN_flow","McN_temp","McN_spill","Bon_flow","Bon_temp","Bon_spill","MC_spill_pct_juv","ersstArc.win","ersstArc.spr","ersstArc.sum","ersstArc.aut","ersstWAcoast.win","ersstWAcoast.spr","ersstWAcoast.sum","ersstWAcoast.aut","transport.win","transport.spr","transport.sum","transport.aut","CRflow.win","CRflow.spr","CRflow.sum","CRtemp.spr","CRtemp.sum","cui.win","cui.spr","cui.sum","cui.aut","mei.win","mei.spr","mei.sum","mei.aut","npgo.win","npgo.spr","npgo.sum","npgo.aut","npi.win","npi.spr","npi.sum","npi.aut","oni.win","oni.spr","oni.sum","oni.aut","pdo.win","pdo.spr","pdo.sum","pdo.aut"
"85",1983,3766.60655737705,1984,1899.4,1899.4,65.9,34,46.55,2427.86885245902,134.086885245902,NA,21.2680382513661,138.698360655738,NA,323.395213114754,NA,NA,339.788262295082,NA,NA,NA,0.432952148338844,0.309368761243491,0.151044351205058,0.0422866284162149,0.26307225227356,0.0485913753509521,-0.795330047607422,-0.429879188537598,83.1448863636364,-84.6593406593407,-86,34.1367521367521,200901.098901099,281086.956521739,234728.260869565,NA,NA,-70.6666666666667,-14.3333333333333,65,-52,-0.483333333333333,-0.163333333333333,-0.393333333333333,-0.28,-0.16404819,0.953559626666667,0.507168573333333,0.876282406666667,1007.12333333333,1012.03666666667,1016.37,1010.71666666667,-0.633333333333333,-0.4,-0.3,-0.566666666666667,1.46666666666667,1.53,-0.01,0.653333333333333
"86",1984,4529.55737704918,1985,832.3,832.3,66.95,29.9,46.3,2437.31147540984,113.760655737705,NA,9.72886338797814,118.596721311475,NA,208.293278688525,NA,NA,223.258049180328,15.1366557377049,NA,NA,0.0289481346634613,-0.345293803598689,-0.218204900588112,-0.158792608633809,-0.0676796436309814,-0.432494004567464,-0.539702177047729,-1.06189918518066,72.8796561604585,-57.2513661202186,-45.4016393442623,72.6043956043956,190355.555555556,210619.565217391,133732.608695652,NA,NA,-26.3333333333333,5,60.3333333333333,0,-0.38,-0.86,-0.32,-0.16,0.170517743,0.23567779,-0.0329928013333333,-1.30448022333333,1008.33333333333,1016.74333333333,1017.03666666667,1014.68333333333,-0.966666666666667,-0.8,-0.533333333333333,-0.333333333333333,1.01,0.253333333333333,0.686666666666667,-0.00666666666666667
"87",1985,2791.60655737705,1986,1586.3,1586.3,68.65,33.8,47.5,4130,138.477049180328,NA,14.6956885245902,132.72131147541,NA,258.212016393443,NA,NA,263.394393442623,14.9677966101695,NA,NA,0.246118316842222,0.386612215946461,0.053768348145759,0.470028803266328,-0.6863694190979,-0.0607571601867676,-0.465510686238607,-0.4750816822052,136.810584958217,-82.7527173913043,-15.1413043478261,-0.65564738292011,167600,276945.652173913,180168.47826087,NA,NA,-159.333333333333,-7.33333333333333,58.3333333333333,-4.33333333333333,-0.333333333333333,-0.363333333333333,0.576666666666667,0.843333333333333,-1.29948936666667,-0.64380841,-0.87517878,-0.52108112,1001.25,1013.69,1015.68333333333,1012.63,-0.466666666666667,-0.2,0.2,0.9,1.03666666666667,1.63,0.83,0.996666666666667
"88",1986,2732.00819672131,1987,1142.2,1142.2,68.725,37.9,49.35,3451.03278688525,120.665573770492,NA,9.79578142076503,132.345901639344,NA,188.033983606557,NA,NA,194.618180327869,15.7573770491803,NA,NA,0.45855084274007,0.283634292394265,-0.276376541181542,0.149015307700497,0.578121105829875,0.430478731791178,-0.733765999476115,-0.172696272532145,105.83008356546,-70.5869565217391,-38.0788043478261,-25.1577464788732,155311.111111111,175217.391304348,123996.739130435,NA,NA,-110.333333333333,-5.33333333333333,59,-23,1.04,1.68,1.80666666666667,1.07,0.332657383333333,0.343507176666667,0.386701816666667,0.270996813333333,1003.22333333333,1012.35,1015.50333333333,1012.53333333333,1.2,1,1.46666666666667,1.46666666666667,1.8,2.03666666666667,1.85666666666667,1.75666666666667
"89",1987,2049.22950819672,1988,457.8,457.8,70.15,37.9,48.2,3194.08196721311,93.9688524590164,NA,10.0135901639344,110.119672131148,NA,174.100098360656,NA,NA,185.383459016393,14.8013793103448,NA,NA,0.0132102283938178,-0.0596399004431977,-0.220489463312873,-0.235127068114007,0.318384806315104,-0.062787135442098,-0.559689998626709,-0.741246461868286,54.1813186813187,-91.6630434782609,-88.4726775956284,-23.6741573033708,147081.318681319,153645.652173913,125751.086956522,NA,NA,-67,-5,50.3333333333333,-25,0.55,-0.06,-1.58333333333333,-1.64,0.864785786666667,1.44001996,1.62013856666667,1.34861133333333,1006.35666666667,1012.97333333333,1015.76666666667,1012.50666666667,0.8,-0.366666666666667,-1.23333333333333,-1.5,1.14666666666667,1.18666666666667,0.523333333333333,-0.163333333333333
"90",1988,2999.52459016393,1989,1631.7,1631.7,68.3,37.2,45.8,2981.27868852459,122.093442622951,NA,12.7365300546448,132.311475409836,NA,217.268754098361,NA,NA,230.045442622951,15.1022950819672,NA,NA,-0.339264697042005,0.06084457539964,0.174606448206408,0.12108399840607,-0.461732069651286,-0.0793567895889282,0.326222737630208,0.128131866455078,120.813888888889,-27.4076086956522,-48.383152173913,-9.53168044077135,160308.888888889,211663.043478261,133401.086956522,NA,NA,-17,-10.6666666666667,51,5,-1.21333333333333,-1.11,-0.956666666666667,-0.5,0.90987403,0.765536273333333,0.817697393333333,0.265145736666667,1011.8,1015.63,1017.06666666667,1014.01,-1.63333333333333,-0.833333333333333,-0.333333333333333,-0.2,-0.8,-0.226666666666667,0.426666666666667,-0.19
"91",1989,2924.01639344262,1990,1858.7,1858.7,69.075,37.4,50,4259.34426229508,139.821666666667,NA,17.3253591160221,175.46393442623,NA,260.891032786885,NA,NA,267.20862295082,14.2973606557377,NA,NA,0.006107248520029,0.0394251130778214,0.357316227068846,0.252725717391091,0.0512869358062744,-0.165820916493734,0.554911533991496,0.384319067001343,33.5777777777778,-31.3188010899183,-31.1766304347826,-57.3324175824176,160833.333333333,212467.391304348,212725,NA,NA,-31.6666666666667,5.33333333333333,47.6666666666667,-3,0.176666666666667,0.27,0.09,0.09,-0.0613260966666667,0.266075201666667,-0.218046076,-0.339476523333333,1010.10666666667,1013.42333333333,1015.94666666667,1015.74666666667,0.0666666666666667,0.3,0.333333333333333,0.366666666666667,-0.386666666666667,0.03,0.273333333333333,-0.666666666666667
"92",1990,3622.39344262295,1991,3905.5,3905.5,70.825,37.7,47.05,3212.62295081967,173.052459016393,NA,25.2856393442623,179.559016393443,NA,274.625704918033,NA,NA,281.087016393443,13.517393442623,NA,NA,0.045696271425006,-0.107198019822439,-0.294367105659397,0.125350232507991,-0.519798517227173,-0.197981119155884,-0.721110264460246,-0.0860034624735514,49.2972222222222,-14.7065217391304,-57.4986376021798,-6.58241758241758,206300,252043.47826087,221434.782608696,NA,NA,-41.3333333333333,19.6666666666667,55,7.33333333333333,0.173333333333333,0.256666666666667,0.73,0.96,-0.86051957,-0.357650574666667,-0.48043838,-0.736994306666667,1007.45,1014.41,1015.93666666667,1011.21666666667,0.366666666666667,0.333333333333333,0.633333333333333,0.866666666666667,-1.81333333333333,-0.753333333333333,-0.403333333333333,0.52
"93",1991,4488.81967213115,1992,1364.6,1364.6,69.875,39.3,51.6,3953.93442622951,111.734426229508,NA,9.3815737704918,137.716393442623,NA,187.755737704918,NA,NA,196.496721311475,16.6940327868852,NA,NA,0.0374408823320235,0.490183583073232,0.596018104991694,0.352065734753663,0.460580110549927,1.19313454627991,0.568589369455973,0.0116692384084066,-64.9505494505494,-49.5407608695652,-5.25136612021858,-36.0027472527473,142432.967032967,172493.47826087,138784.782608696,NA,NA,-118,19.6666666666667,69.3333333333333,-11,1.52666666666667,1.79666666666667,0.806666666666667,0.68,-0.05881037,-1.35001079,-1.35351916666667,-1.06543113333333,1004.54,1013.37,1015.64666666667,1012.16666666667,1.6,1.3,0.4,-0.2,0.15,0.986666666666667,1.53333333333333,0.896666666666667
"94",1992,1762.10655737705,1993,766.8,766.8,70.85,35.7,45,1900.39344262295,99.0686721311475,7.91067391304348,13.4439508196721,127.919655737705,11.7697049180328,254.397770491803,NA,NA,264.096278688525,14.8449180327869,NA,NA,0.0666150848755891,0.44607263865142,0.513727288410581,0.278170569189664,0.0292369524637858,0.574010848999023,0.628300746281942,-0.115669727325439,134.395543175487,-90.4386920980926,-20.8497267759563,12.2857142857143,141117.777777778,202223.913043478,172590.217391304,NA,NA,-46,-34.3333333333333,51.3333333333333,13,0.846666666666667,1.08,1.01,0.763333333333333,-2.2754968,-1.19672488666667,-1.624994,-2.46680016666667,1008.79,1009.92666666667,1015.92,1014.01333333333,0.1,0.633333333333333,0.4,0.1,0.256666666666667,1.36666666666667,2.46,1.40333333333333
"95",1993,1923.6393442623,1994,583.9,583.9,67.4,38.4,51.45,3453.19672131148,102.102131147541,9.73357142857143,10.3136229508197,132.426229508197,12.2905737704918,194.685508196721,NA,NA,203.623065573771,16.6011639344262,NA,NA,0.375463275251717,0.360792743406077,0.318088415847428,-0.0277927935808554,0.524196545283,0.55847954750061,0.452647050221761,0.723892052968343,15.8551532033426,-56.6021798365123,-21.5108695652174,1.99175824175824,125124.444444444,163027.173913043,144456.52173913,NA,NA,-63.6666666666667,6.33333333333333,61,-6,0.0366666666666667,-0.06,0.656666666666667,1.17333333333333,-1.9444107,-1.20140714666667,-0.727166983333333,-1.30134286666667,1008.51,1013.31666666667,1017.2,1014.38333333333,0.1,0.3,0.4,0.766666666666667,0.956666666666667,1.02666666666667,-0.09,-1.54666666666667
"96",1994,1801.27868852459,1995,1515.1,1515.1,71.725,38.5,47.35,3365.40983606557,112.608606557377,10.1675862068966,14.043087431694,138.654393442623,11.9059824561404,264.176426229508,15.1481475409836,NA,274.791868852459,15.1631578947368,NA,NA,-0.280814344238961,0.181005307175647,0.135559121493635,0.26582219189611,0.26251228650411,0.685712258021037,0.84088404973348,0.925425291061401,85.1727019498607,16.5776566757493,-19.0980926430518,-0.324175824175824,151348.888888889,208489.130434783,205978.260869565,NA,NA,-151,11.3333333333333,42,-24.3333333333333,0.706666666666667,0.16,-0.3,-0.726666666666667,-1.02555351,-1.79461756666667,-1.18448166666667,-0.56302038,1004.72666666667,1013.22666666667,1016.21666666667,1011.68666666667,0.933333333333333,0.3,-0.233333333333333,-0.933333333333333,-0.606666666666667,1.01333333333333,1.06333333333333,0.45
"97",1995,3641.46721311475,1996,4700.6,4700.6,69,35.6,47.9,4629.01639344262,193.740983606557,7.98604918032787,21.869393442623,212.83831147541,11.215,359.498327868852,12.9696721311475,NA,368.048344262295,13.3292950819672,NA,NA,0.50961041984887,0.664384361108144,0.331541891755729,0.103066505234817,0.734522422154745,0.314073006312052,-0.440062284469604,0.104225556055705,86.5276243093923,4.76775956284153,7.83106267029973,3.86813186813187,281318.681318681,323902.173913043,263173.913043478,NA,18.78,-95.3333333333333,-6.33333333333333,95.6666666666667,4.66666666666667,-0.82,-0.72,-0.753333333333333,-0.29,-0.49204,-0.953215386666667,-0.89747334,-1.02505771333333,1005.32333333333,1012.12333333333,1017.66,1013.74333333333,-0.9,-0.433333333333333,-0.3,-0.4,0.5,1.55,0.576666666666667,-9.25411729306898e-18
"98",1996,3997.18032786885,1997,1387.2,1387.2,69.025,36.5,46.55,4187.70491803279,212.631803278689,7.82547540983607,25.890043715847,276.286918032787,10.673,465.395901639344,12.8495833333333,NA,469.602573770492,13.7926393442623,NA,NA,0.193926425226803,0.51639201401294,1.24118638531915,0.756686256123685,0.234450181325277,0.500360171000163,1.06974991162618,1.44785133997599,219.003412969283,-53.5820895522388,-25.4944444444444,105.008356545961,245544.444444444,356086.956521739,314271.739130435,10.2969230769231,17.8223684210526,-49.6666666666667,-14.3333333333333,24,-38,-0.61,0.186666666666667,2.18666666666667,2.08,-1.3694127,-0.667120213333333,-0.832194043333333,-0.300568756666667,1005.36,1013.08333333333,1015.58666666667,1011.91666666667,-0.466666666666667,0.333333333333333,1.56666666666667,2.26666666666667,0.16,1.17666666666667,2.63333333333333,1.64
"99",1997,5728.69672131148,1998,1968.1,1968.1,69.15,39.2,49.4,2713.11475409836,124.544278688525,8.62484745762712,26.3659180327869,167.750606557377,12.4334098360656,306.440491803279,14.3765245901639,NA,320.75331147541,14.7377627118644,NA,NA,0.370556194343786,0.270525195269749,0.0369293947329466,-0.26651357837107,1.76963114738464,1.40701103210449,0.282696485519409,0.439283132553101,116.393767705382,-4.73121387283237,20.6502732240437,112.815934065934,182300,232695.652173913,217684.782608696,11.290625,19.8688888888889,-139.333333333333,9.33333333333333,83,-37.3333333333333,2.23,2.36,-0.93,-1.27333333333333,0.896218193333333,0.564137516666667,0.261613696666667,0.286860810666667,1003.09666666667,1013.01,1018.10333333333,1012.44,2.16666666666667,0.966666666666667,-0.666666666666667,-1.4,1.02,1.32666666666667,0.0466666666666667,-1.04
"100",1998,2804.14754098361,1999,1373.2,1373.2,73.05,40.3,47.95,2403.27868852459,150.223032786885,7.59283606557377,26.3203169398907,172.623245901639,10.5334590163934,306.169491803279,13.1315,NA,322.493508196721,13.5734754098361,NA,NA,-0.396300293796364,-0.89625213666894,-0.913835729949776,-0.779979069479581,0.321203867594401,-0.584376494089762,-0.589438358942668,-0.691026369730631,226.480555555556,18.1320224719101,-75.6876712328767,68.7301136363636,199811.111111111,273565.217391304,265608.695652174,10.1820895522388,18.0173913043478,-148,-1.33333333333333,55,-17.3333333333333,-1.23,-1.21333333333333,-1.17333333333333,-1.27,1.38527183,1.7417763,1.57330333333333,1.26811226666667,1008.74333333333,1014.96,1015.84,1013.36666666667,-1.46666666666667,-1.03333333333333,-1.06666666666667,-1.33333333333333,-0.473333333333333,-0.473333333333333,-0.973333333333333,-1.93666666666667
"101",1999,6732.61475409836,2000,2114.4,2114.4,68.575,37.4,49.7,2956.40983606557,157.24931147541,8.22383606557377,25.9164043715847,146.417508196721,11.3604426229508,231.295409836066,14.4351475409836,NA,243.852967213115,14.7214262295082,NA,NA,-0.557699114221266,-0.225300095752738,0.0907754070457371,-0.276632072733737,0.289471944173177,0.163524627685547,0.145380814870199,-0.0712950229644775,321.830985915493,-69.3093922651934,-17.9100817438692,49.7423822714681,197175.824175824,240086.956521739,172975,11.1544117647059,19.1065217391304,-70,-2,60,-11,-1.32,-1.08666666666667,-0.6,-0.606666666666667,1.5269583,2.2449434,1.70315946666667,1.69765413333333,1008.32666666667,1012.42333333333,1016.93333333333,1011.79666666667,-1.6,-0.866666666666667,-0.566666666666667,-0.6,-1.48666666666667,0.196666666666667,-0.763333333333333,-1.02333333333333
"102",2000,3746.37704918033,2001,669,669,69.175,36.1,46.25,1405.75409836066,63.0314918032787,9.34682352941176,24.777956284153,75.3321475409836,11.8185423728814,129.341016393443,15.0674098360656,NA,140.479655737705,15.2874262295082,NA,NA,-0.056419415035467,-0.325571911362396,-0.19639198917082,-0.34946448994779,0.329857110977173,-0.296547651290894,-0.511201699574788,-0.364364544550578,220.312676056338,-99.5136612021858,-154.6,-19.5574229691877,133266.666666667,124454.347826087,105682.608695652,11.3790322580645,19.4318681318681,-60.6666666666667,15,63.6666666666667,-29.6666666666667,-0.83,-0.66,-0.13,-0.213333333333333,2.66099153333333,2.18220386666667,1.9216048,1.60647726666667,1004.90333333333,1014.38333333333,1016.77,1011.47666666667,-0.633333333333333,-0.333333333333333,-0.1,-0.266666666666667,0.47,-0.0533333333333333,-0.85,-1.33333333333333
"103",2001,1701.77049180328,2002,1641.5,1641.5,69.225,39.3,45.4,3008.52459016393,131.921803278689,7.92535,27.8824918032787,177.299295081967,11.1957540983607,278.997245901639,13.2978852459016,NA,282.546655737705,13.7166393442623,NA,NA,-0.429384940794145,-0.343471746540618,-0.0174394119745013,0.137312965831537,-0.133841514587402,-0.818067789077759,-0.499313672383626,-0.181422154108683,170.788300835655,-9.03542234332425,-91.8586956521739,25.9745762711864,136413.333333333,193963.043478261,232760.869565217,10.1838709677419,18.504347826087,-92.3333333333333,8.33333333333333,74.6666666666667,-26,-0.0566666666666667,-0.22,0.596666666666667,0.796666666666667,2.0203324,1.29942382,1.26651045,1.10242113666667,1008.24333333333,1015.74666666667,1015.57333333333,1009.77,-0.133333333333333,0.233333333333333,0.8,1.16666666666667,-0.433333333333333,-0.46,-0.02,0.786666666666667
"104",2002,4861.39344262295,2003,976.6,976.6,70.025,38.8,47.9,3113.77049180328,123.16962295082,8.02072131147541,23.3284699453552,139.182754098361,11.5422131147541,241.796655737705,13.9584262295082,NA,260.110639344262,14.3943114754098,NA,NA,0.459754832859697,0.34075584027959,0.495117412216362,0.401184830720397,1.00407346089681,0.494193394978841,0.535478671391805,0.218516747156779,247.57060518732,-0.15041782729805,-126.111716621253,94.8864265927978,125387.777777778,199923.913043478,173641.304347826,10.7242857142857,19.6766666666667,-143,-24,82.6666666666667,-7.33333333333333,0.76,-0.04,-0.0166666666666667,0.23,1.86609866,1.17056396666667,0.920806753333333,0.680616146666667,1003.44666666667,1013.61,1016.10333333333,1014.26333333333,0.866666666666667,0.0333333333333333,0.0333333333333333,0.333333333333333,1.98,1.19333333333333,0.84,0.453333333333333
"105",2003,2792.4262295082,2004,1786,1786,72.05,37.5,50.75,3813.60655737705,108.063327868852,9.12208620689655,22.8854480874317,129.14006557377,12.2707213114754,217.008393442623,14.7110327868852,NA,244.982639344262,15.0777049180328,NA,NA,0.0426888246645873,0.399980405486863,0.89061138164038,0.358863334820188,0.36572790145874,0.765099922815959,0.982255299886068,0.0523637135823568,337.818681318681,2.25824175824176,50.7796143250689,-41.5386740331492,139407.692307692,175010.869565217,165600,11,19.9054347826087,-153,4,39,6.33333333333333,0.0733333333333333,-0.37,0.276666666666667,0.463333333333333,0.38554044,0.23851165,0.624475453333333,-0.00749026600000001,1003.56333333333,1013.59,1015.12666666667,1013.19333333333,0.366666666666667,0.2,0.466666666666667,0.7,0.413333333333333,0.686666666666667,0.443333333333333,0.00333333333333333
"106",2004,2294.76229508197,2005,2453.4,2453.4,70.95,37.9,49.45,2141.31147540984,107.485573770492,8.69560655737705,21.756087431694,129.119672131148,12.434606557377,214.105819672131,14.3845737704918,NA,217.430295081967,15.0566229508197,NA,NA,0.153145954800748,0.640142127700236,0.753938463364524,0.014943702741601,0.246645291646322,0.824043273925781,0.40511687596639,-0.0289618174235026,-25.2541899441341,-59.6986301369863,13.6413043478261,-90.3681318681319,149744.444444444,170486.956521739,168739.130434783,10.9826086956522,19.5217391304348,-29,-7,63,6,0.4,0.376666666666667,0.0566666666666667,-0.503333333333333,-1.37952591666667,-1.32059538,-1.35912626666667,-1.37410492666667,1007.10333333333,1011.42,1015.51,1014.30666666667,0.633333333333333,0.366666666666667,-0.0333333333333333,-0.333333333333333,0.36,1.41666666666667,0.693333333333333,-1.09333333333333
"107",2005,1028.83606557377,2006,1220.3,1220.3,69.85,37.3,47.1,2013.4262295082,160.522459016393,8.86651923076923,19.1915027322404,185.684754098361,11.9008524590164,327.531836065574,13.9227049180328,NA,332.107360655738,14.5861803278689,NA,NA,0.160634203203793,-0.170944647131295,0.114869409868087,-0.0783661151754445,0.623570203781128,-0.186265150705973,-0.158329804738363,-0.428119579950968,-109.566666666667,-51.7547683923706,41.0353260869565,22.1923076923077,164322.222222222,269902.173913043,209097.826086957,9.58125,19.4032608695652,-80.6666666666667,-12.6666666666667,92.3333333333333,-14,-0.636666666666667,-0.626666666666667,0.146666666666667,0.736666666666667,-0.989325773333333,-0.465919593333333,-0.331047366666667,-0.794859043333333,1007.29333333333,1015.59666666667,1016.98333333333,1014.56,-0.766666666666667,-0.266666666666667,0.133333333333333,0.7,0.63,0.31,0.246666666666667,-0.403333333333333
"108",2006,3612.08196721311,2007,2070.6,2070.6,71.475,36.5,48.05,5001.31147540984,162.81262295082,6.8406,13.4007868852459,162.916885245902,NA,244.749967213115,14.0114590163934,NA,244.956590163934,14.6963770491803,NA,NA,-0.356325072666694,-0.493707750035428,0.064572051475788,-0.359404956883398,0.00879073143005371,-0.332984765370687,0.335458437601725,-0.254002094268799,-226.647222222222,-148.502717391304,-47.2288828337875,-110.964187327824,152325.555555556,230391.304347826,175402.173913043,9.29239130434783,19.3554347826087,-39.3333333333333,15,19.6666666666667,5,0.533333333333333,-0.34,-0.853333333333333,-1.12333333333333,-0.23496423,0.134285766666667,1.30054706666667,0.968768876666667,1007.21333333333,1012.70666666667,1015.66666666667,1011.61333333333,0.633333333333333,-0.166666666666667,-0.566666666666667,-1.33333333333333,0.0633333333333333,-0.1,0.456666666666667,-0.963333333333333
"109",2007,3093.83606557377,2008,1124,1124,70.2,36,44.05,1300.4262295082,126.280655737705,7.67690163934426,10.3022459016393,185.457868852459,11.0795573770492,328.279,12.7289672131148,NA,340.066278688525,13.257131147541,NA,NA,-0.623958031816044,-0.781107376978315,-0.487957437011017,-0.556527411526647,-0.712082743644714,-1.10495281219482,-1.48280787467957,-0.728066841761271,-3.81792717086835,-31.3559782608696,-10.1684782608696,-112.209366391185,136938.461538462,204815.217391304,231228.260869565,8.69782608695652,18.2108695652174,-32.3333333333333,11.3333333333333,38,-2.33333333333333,-1.19,-1.21666666666667,-0.936666666666667,-1.08,0.716212183333333,1.50264143333333,1.61659216666667,1.9874529,1008.58,1015.17,1016.11333333333,1013.40333333333,-1.53333333333333,-0.966666666666667,-0.4,-0.433333333333333,-0.783333333333333,-1.2,-1.57,-1.52
"110",2008,3557.55737704918,2009,2015.7,2015.7,69.3,35.6,44.95,1841.52459016393,118.646229508197,7.20919672131148,9.65607650273224,139.096229508197,11.3602950819672,274.975229508197,13.6021475409836,NA,280.240442622951,14.2689672131148,NA,NA,-0.585674311443307,-0.669568085738982,0.142139099384176,-0.199538592086441,-0.867949287096659,-1.05798745155334,-0.587281068166097,-0.153550863265991,37.8607954545455,26.3070652173913,57.4538043478261,-27.7087912087912,149133.333333333,214923.913043478,189566.304347826,8.47934782608696,19.5141304347826,-13.6666666666667,11,47,-39.6666666666667,-0.97,-0.823333333333333,0.316666666666667,0.666666666666667,0.693034826666667,0.433582186666667,0.549215386666667,1.06448077666667,1013.04,1016.43666666667,1015.05666666667,1012.17333333333,-0.733333333333333,-0.2,0.466666666666667,1,-1.27333333333333,-1.37333333333333,-0.25,0.13
"111",2009,3087.39344262295,2010,1372.8,1372.8,72.275,37.5,47.2,2183.77049180328,96.582606557377,8.45203333333333,10.3561857923497,151.235475409836,10.9666440677966,257.612229508197,13.0245245901639,NA,263.188245901639,13.7092459016393,NA,NA,0.0169735035677066,-0.178637137837794,-0.557738720137497,-0.376077121975778,0.290211995442708,0.384647210439046,-0.764753182729085,-0.0987012386322021,132.819444444444,-126.705722070845,92.5597826086957,-71.75,124528.888888889,150490.217391304,216179.347826087,9.66521739130435,18.5152173913043,-137.666666666667,-6.66666666666667,66,-15.3333333333333,1.05666666666667,0.543333333333333,-2.05333333333333,-2.16666666666667,1.65565276666667,1.56630476666667,1.15391196666667,1.19921676333333,1003.13,1014.10666666667,1017.64666666667,1012.71333333333,1.46666666666667,0.4,-1,-1.66666666666667,0.576666666666667,0.613333333333333,-0.846666666666667,-1.16333333333333
"112",2010,3927.18032786885,2011,2180.5,2180.5,68.15,36.8,43.35,2445.08196721311,179.441459016393,7.58047540983607,22.9352841530055,240.098163934426,10.6007049180328,416.503245901639,12.2539508196721,NA,429.462475409836,12.8134918032787,NA,NA,-0.230900381077295,-0.245764277241696,-0.53660364973134,-0.520385226984134,-0.00480143229166667,-0.501899003982544,0.0569864908854167,0.144320408503215,-6.93314763231198,-72.929347826087,1.57336956521739,-132.019230769231,185825.555555556,308739.130434783,336978.260869565,8.18913043478261,17.4163043478261,-67,-50,49,-12.6666666666667,-1.79,-1.60666666666667,-0.94,-1.24666666666667,0.550170873333333,1.06441578,1.06153573333333,0.968934943333333,1010.83,1013.1,1015.68666666667,1013.20333333333,-1.36666666666667,-0.633333333333333,-0.533333333333333,-1.03333333333333,-0.986666666666667,-0.493333333333333,-1.43,-1.82
"113",2011,5383.35245901639,2012,1123.5,1123.5,68.875,38,46.95,2679.83606557377,195.058196721311,8.02222950819672,33.5924972677596,227.075737704918,11.2336557377049,347.221754098361,13.0397213114754,NA,354.602213114754,13.5400163934426,NA,NA,-0.497541042442979,-0.579058132980062,-0.813698415646608,-0.574507913370242,-0.343853791554769,-0.399840275446574,-0.1974991162618,-0.291045904159546,-191.989010989011,-80.0217391304348,-3.87228260869565,-5.91758241758242,144868.131868132,300380.434782609,293739.130434783,8.80434782608696,17.9141304347826,-34.6666666666667,-22,54,-11.6666666666667,-0.996666666666667,-0.456666666666667,-0.0133333333333333,-0.203333333333333,0.60911619,1.556779,1.84314586666667,1.54222606666667,1007.75,1015.21,1016.67,1013.48666666667,-0.8,-0.366666666666667,0.233333333333333,0.166666666666667,-1.34,-0.86,-1.44,-1.19666666666667
"114",2012,4661.64754098361,2013,1553.1,1553.1,70.75,37.7,47.6,3238.19672131148,169.929737704918,8.60811475409836,21.731174863388,182.30131147541,11.8157719298246,269.659934426229,14.0446885245902,NA,270.540327868852,14.7690491803279,NA,NA,-0.415322958258377,-0.210634505337682,0.408843697624645,0.182210970473015,0.0142993132273356,-0.341259717941284,0.302862405776978,0.634090105692546,-68.7805555555556,-32.0625,-8.31521739130435,31.2225274725275,171866.666666667,221108.695652174,203380.434782609,9.57391304347826,19.5869565217391,-30,6.33333333333333,72.3333333333333,0.666666666666667,-0.0633333333333333,-0.406666666666667,-0.843333333333333,-0.24,1.21131163333333,0.656481736666667,0.57937884,-0.187568636666667,1008.45333333333,1015.29333333333,1015.98,1013.70333333333,-0.3,-0.233333333333333,-0.366666666666667,-0.233333333333333,-0.346666666666667,-0.236666666666667,-1.02333333333333,-0.486666666666667
"115",2013,3194.4262295082,2014,1469.4,1469.4,71.55,38.1,48.85,3464.77049180328,165.385262295082,8.09055,25.5968743169399,183.78831147541,12.22655,298.257049180328,13.9233278688525,NA,299.506508196721,14.5405573770492,NA,NA,0.393420674746064,0.80852515430286,1.24696617400509,1.34141088792647,-0.749026417732239,0.328831752141317,0.214984814325968,1.22571913401286,21.0777777777778,-47.9266304347826,7.55342465753425,-26.5564738292011,128852.222222222,264576.086956522,214076.086956522,9.34065934065934,19.4554347826087,-25,-9,80.3333333333333,-28.3333333333333,-0.43,-0.14,0.156666666666667,0.0866666666666667,-0.703257916666667,-0.281196853333333,-0.365014323333333,-0.0131346966666667,1008,1012.61,1015.84333333333,1010.58,-0.366666666666667,0.0666666666666667,0.1,0.4,0.09,1.3,0.73,1.43
"116",2014,3420.99180327869,2015,3320.3,3320.3,73.625,41.6,51.75,3165.90163934426,113.879360655738,9.83560655737705,11.9407650273224,106.566344262295,13.821606557377,176.467213114754,16.2137868852459,NA,173.740983606557,16.8845245901639,NA,NA,1.36566235895815,1.32081554251156,1.58903502047747,1.32779742876689,1.80121906598409,1.3749049504598,1.08984438578288,0.983837207158407,-54.5888888888889,-58.1634877384196,36.6839237057221,-28.5540166204986,197633.333333333,188054.347826087,139808.695652174,10.5978260869565,21.1978260869565,-45.6666666666667,28.6666666666667,80,2.66666666666667,0.206666666666667,0.48,1.83333333333333,2.06666666666667,-0.72592212,-1.16414438333333,-1.5501161,-1.88779286666667,1005.71666666667,1014.72333333333,1015.72333333333,1013.82666666667,0.633333333333333,0.8,1.5,2.33333333333333,2.42,1.54666666666667,1.64666666666667,1.42333333333333
